SK_ID_CURR,TARGET,CODE_GENDER1,FLAG_OW0_CAR1,FLAG_OW0_REALT1_1,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,DAYS_ID_PUBLISH,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,REG_CITY_NOT_LIVE_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,YEARS_BEGIN
115514,1,0,0,1,1,45000,135000,6750,135000,4533,3,2,2,0,0.785994608,0.674183997,0.24318648,0.9717
115651,0,0,0,1,0,45000,284400,13833,225000,3961,2,2,2,0,,0.357281974,0.450747282,
115733,0,0,0,1,0,45000,269550,11547,225000,4144,2,2,2,0,,0.661754715,0.621226338,0.9826
116106,0,1,1,1,0,45000,132444,14035.5,117000,5722,2,3,3,0,,0.40778229,0.728141299,
116121,0,0,0,1,0,45000,126000,7033.5,126000,4168,2,2,2,0,,0.627785962,0.697146908,
116485,0,0,0,1,0,45000,808650,26217,675000,4528,2,2,2,0,,0.729825236,,0.9881
116495,0,0,0,1,0,45000,58500,4288.5,58500,4613,1,2,2,0,,0.347585481,0.64797686,0.9806
116540,0,0,0,0,0,45000,728460,38808,675000,4368,2,2,2,0,,0.266519775,0.7136314,
116622,0,0,0,1,0,45000,284400,16011,225000,4924,2,2,2,0,,0.578854195,,
117185,0,0,1,0,0,45000,254700,15579,225000,776,2,3,3,0,0.779806442,0.549754897,0.694092643,
117657,0,0,1,1,0,45000,225000,9661.5,225000,3463,2,2,2,0,,0.344250729,0.553164699,
117788,0,0,0,1,0,45000,327024,12456,270000,4961,2,2,2,0,0.649596382,0.145010335,0.614414378,
118002,0,0,0,1,0,45000,152820,15786,135000,307,1,2,2,0,,0.615514913,0.810618022,
118078,0,1,1,1,0,45000,180000,9000,180000,4413,2,3,3,0,,0.762652507,0.812822607,
118215,0,0,0,0,0,45000,161730,9769.5,135000,2866,2,2,2,0,0.132976538,0.453785824,0.410102573,
118584,0,0,0,0,1,45000,135000,6750,135000,4657,3,2,2,0,,0.615478687,0.832785025,0.9836
118918,0,0,0,1,0,45000,112500,7960.5,112500,4350,2,2,2,0,0.880159338,0.341122908,0.700183851,0.9796
119028,0,0,0,1,0,45000,112500,13482,112500,4427,2,2,2,0,,0.51422837,0.801600903,
119056,0,0,0,1,0,45000,135000,6750,135000,2864,2,2,2,0,0.770062512,0.583091687,0.70918911,
119273,1,0,0,0,1,45000,331834.5,16092,252000,4105,3,2,2,0,,0.185108687,0.588487788,
119576,0,0,0,1,0,45000,819432,26563.5,684000,4201,2,2,2,0,,0.323436529,0.58499004,0.9662
119647,0,0,0,1,0,45000,454500,17739,454500,4449,2,2,2,0,,0.142870888,,
119829,0,0,0,1,0,45000,526491,23188.5,454500,166,2,2,2,0,,0.400767428,,0.9871
119970,0,0,1,0,1,45000,239850,23364,225000,4326,3,2,2,0,,0.753241518,0.200926088,0.9772
120175,0,0,0,0,1,45000,175500,13779,175500,2923,3,2,2,0,0.333669167,0.439944154,0.357293268,
120249,0,0,0,1,0,45000,90000,6142.5,90000,4312,2,2,2,1,,0.540298243,0.450747282,
120338,0,0,0,1,0,45000,254700,14751,225000,4941,2,3,3,1,,0.513141273,0.431191798,
120348,0,0,0,0,0,45000,121500,11371.5,121500,4311,1,2,2,0,0.797723176,0.363198553,0.633031641,0.999
120795,0,0,0,1,0,45000,101880,6363,90000,3468,2,2,2,0,,0.314266078,0.669056695,0.9737
120807,0,0,0,1,0,45000,135000,6750,135000,4078,2,3,3,0,,0.623144872,0.432961667,
121140,0,0,0,0,2,45000,675000,24246,675000,4239,4,2,2,1,0.367763314,0.37972329,0.504681319,0.9856
121433,0,0,0,1,0,45000,270000,13500,270000,3975,2,2,2,0,,0.568886697,0.836764077,
122075,0,0,1,1,0,45000,148365,10453.5,135000,2634,2,2,2,0,,0.446549321,0.627990819,0.9484
122196,0,1,1,1,0,45000,675000,21906,675000,3364,2,2,2,0,,0.245466989,0.694092643,
122199,0,0,0,1,0,45000,325908,13936.5,247500,1574,1,2,2,0,0.540682721,0.557131813,,0.9806
122620,0,0,0,1,1,45000,135000,6750,135000,4320,3,2,2,0,,0.567835215,0.820382959,
122992,0,0,0,1,0,45000,161730,11385,135000,4422,2,2,2,0,,0.253595083,,
123027,0,0,0,0,1,45000,47970,4873.5,45000,363,3,2,2,0,,0.276532206,,
123081,0,1,0,0,0,45000,808650,23773.5,675000,4711,2,2,2,0,,0.702654821,0.602386344,0.9851
123492,1,0,0,0,0,45000,188685,7119,157500,4196,1,2,2,0,,0.45080641,0.7136314,0.9985
123578,0,0,0,1,0,45000,284400,10849.5,225000,638,2,2,2,0,,0.172497508,0.616121691,
123731,0,1,1,1,0,45000,269550,12001.5,225000,4927,2,2,2,0,,0.378755467,,
123993,0,1,1,1,0,45000,202500,10125,202500,3112,2,2,2,0,,0.268868926,0.768807573,0.9846
124455,0,0,0,1,0,45000,227520,18103.5,180000,789,2,2,2,0,0.750895587,0.740472707,0.474051289,0.9811
124551,0,0,0,0,0,45000,900000,26316,900000,4430,2,2,2,0,,0.6024982,0.577969119,0.9737
124766,0,0,1,0,0,45000,225000,12694.5,225000,497,2,2,2,0,,0.601114776,,
124943,0,0,0,1,3,45000,219042,21793.5,193500,2666,4,2,2,0,0.50600014,0.579019445,0.835776516,0.9836
125096,0,0,0,0,1,45000,135000,6750,,381,3,2,2,0,,0.491222951,,0.9866
125116,0,0,0,0,1,45000,474048,21010.5,360000,2533,3,2,2,0,0.618199956,0.423101823,0.513693766,
125156,0,0,0,1,0,45000,157500,15471,157500,2254,1,1,1,0,0.923309904,0.683281508,,0.9737
125424,0,0,0,0,0,45000,143910,14148,135000,1356,2,2,2,0,,0.386508927,,
125748,0,0,0,0,0,45000,215640,10503,180000,5103,1,2,2,0,,0.294091988,0.633031641,
125844,0,0,0,0,1,45000,364428,9742.5,238500,5517,3,2,2,0,0.711497232,0.241743916,0.551381262,
126095,0,0,0,1,0,45000,328405.5,20083.5,283500,1138,2,2,2,0,0.668864312,0.003651411,0.600657537,
126140,0,0,0,1,0,45000,678996,32665.5,540000,4197,2,3,3,0,0.443979936,0.237362096,0.362277247,0.9871
126455,0,0,0,1,2,45000,675000,21775.5,675000,4100,4,2,2,0,0.206849948,0.632301935,0.331250865,
126558,0,0,0,1,0,45000,137538,10863,121500,2048,2,2,2,0,,0.699400788,,
126731,0,0,0,1,0,45000,191880,18819,180000,4326,2,2,2,0,0.786107588,0.157319708,0.617826147,
126733,0,0,0,1,0,45000,238500,8694,238500,5065,1,2,2,0,,0.610680505,0.740799088,0.9896
127129,0,0,0,1,2,45000,128092.5,11875.5,103500,4988,4,2,2,0,,0.574685231,0.190705948,0.9791
127255,0,0,0,1,0,45000,278613,16123.5,252000,4224,2,1,1,0,,0.58514218,,
127374,0,0,0,0,0,45000,208854,14085,184500,3112,2,2,2,0,,0.586633048,0.772631135,
127519,0,0,0,0,0,45000,182286,18027,171000,724,2,2,2,1,,0.352720519,,
127539,0,0,0,0,0,45000,225000,8469,225000,4082,2,2,2,0,,0.440348296,0.638043528,
127822,1,0,0,1,2,45000,562491,23962.5,454500,4424,4,3,3,0,0.202568743,0.034338434,0.665854922,
127898,0,0,1,0,0,45000,1288350,41692.5,1125000,4400,2,2,2,0,,0.367472811,0.7136314,
128151,0,0,0,0,3,45000,630000,24412.5,630000,989,5,2,2,1,,0.225161119,,
128162,0,1,0,1,0,45000,225000,10953,225000,4714,2,2,2,0,,0.432699822,0.397946322,0.9762
128224,0,0,0,1,0,45000,286704,15682.5,247500,3929,2,2,2,0,,0.590165472,0.420610964,
128491,0,0,0,0,0,45000,107820,8190,90000,4101,2,2,2,0,,0.609114466,0.746300213,
128547,0,1,0,0,0,45000,675000,19737,675000,5013,2,2,2,0,,0.500390033,0.673830078,
128733,0,0,0,1,0,45000,486459,22806,342000,2554,2,2,2,0,,0.422610841,0.619527708,
129343,0,0,1,0,0,45000,360000,11043,360000,4288,2,2,2,0,,0.258229574,0.591976618,
129379,0,0,0,0,0,45000,360000,10521,360000,2959,1,2,2,0,0.712293133,0.653250561,0.644679455,0.9881
129414,0,0,0,1,0,45000,152820,8118,135000,4926,1,2,2,0,,0.657049783,,0.9836
129518,0,0,0,1,2,45000,202500,10125,202500,3988,4,3,3,0,,0.598390397,0.758393062,
129633,0,0,0,1,0,45000,199467,9724.5,166500,980,1,2,2,0,,0.157673708,0.6075573,0.9841
129680,0,0,1,1,0,45000,152820,15016.5,135000,1730,2,3,3,0,,0.519688922,,0.9861
129859,0,0,0,0,0,45000,225000,8212.5,225000,3020,2,2,2,0,,0.468793723,0.600657537,
130172,0,0,0,1,0,45000,145557,7132.5,121500,4943,1,2,2,0,,0.609567341,0.350695843,
130242,0,0,1,0,1,45000,864000,30609,864000,3575,3,2,2,0,,0.521304403,0.461482391,
130379,0,0,0,1,0,45000,454500,24214.5,454500,4505,2,2,2,0,,0.757632988,0.65452928,0.9886
130624,0,1,0,0,0,45000,207396,10602,157500,4427,2,2,2,0,,0.68577958,,
130870,0,0,0,0,0,45000,225000,9661.5,225000,4269,2,2,2,0,,0.588869015,,
130874,0,1,0,0,0,45000,119925,11097,112500,4514,1,2,2,0,,0.347511101,,0.9861
130942,0,0,0,1,0,45000,110331,10714.5,103500,5010,1,2,2,0,,0.512939136,0.771361592,0.9752
131194,0,0,0,1,0,45000,675000,19867.5,675000,4383,2,2,2,0,0.734425188,0.611714609,0.644679455,
131530,0,1,0,1,1,45000,128583,10440,117000,3970,3,2,2,0,,0.465576715,0.472253343,
131560,0,1,0,1,1,45000,640764,20799,459000,3149,3,2,2,0,,0.759527226,,
131723,0,0,0,0,2,45000,113760,7731,90000,2177,4,3,3,0,,0.639143357,,
132041,0,0,0,1,1,45000,247500,12375,247500,1514,3,3,3,0,,0.315459571,,
132317,0,0,1,1,1,45000,341280,21006,270000,2689,3,2,2,0,,0.601450301,,
132409,0,1,1,1,0,45000,135000,6750,135000,4100,2,3,3,1,,0.482378446,0.6075573,
132515,0,0,0,1,0,45000,95940,9616.5,90000,4891,2,2,2,0,,0.729454256,,
132657,0,0,1,1,0,45000,135000,6750,135000,4281,2,2,2,0,,0.244520486,0.633031641,
132770,0,0,0,1,0,45000,675000,35626.5,675000,4761,2,2,2,0,,0.638169387,0.751723715,
132778,0,0,0,1,0,45000,315000,15750,,4715,2,2,2,0,0.777103553,0.642666249,0.3392877,
133017,0,0,0,0,0,45000,675000,19345.5,675000,4359,2,3,3,0,,0.437790089,0.176652579,
133138,0,0,0,1,0,45000,452385,16380,373500,4729,2,3,3,0,0.777409628,0.547095836,0.743559314,0.9836
133301,0,0,0,0,0,45000,161730,12699,135000,3639,1,2,2,0,,0.695191335,,
133390,0,0,0,1,0,45000,225000,9909,225000,3352,2,3,3,0,,0.315695728,,
133462,0,0,0,1,0,45000,130365,8842.5,99000,4867,2,2,2,0,,0.382239964,0.616121691,
134048,1,1,1,1,1,45000,314100,16573.5,225000,3417,3,3,3,0,,0.117602668,0.15951954,
134123,0,0,0,1,0,45000,157500,9171,157500,98,1,3,3,0,,0.039783151,0.542445144,
134268,0,0,0,1,0,45000,101880,10053,90000,4386,2,2,2,0,,0.711023786,,
134380,0,0,0,1,1,45000,130500,6475.5,130500,3912,3,2,2,0,0.380848175,0.599020858,,0.9811
134769,0,0,0,0,0,45000,508495.5,20164.5,454500,4295,2,2,2,0,,,0.627990819,0.9801
124237,0,0,1,1,0,45558,675000,26901,675000,3398,2,2,2,0,,0.398359379,,
110735,0,0,0,1,0,45900,323014.5,14355,261000,4836,2,2,2,0,0.886315103,0.624125205,0.780143638,
119282,0,0,0,0,0,45900,781920,25839,675000,3581,2,2,2,0,0.560566201,0.561346888,,
124645,0,0,0,0,0,45900,137520,4936.5,90000,3873,1,2,2,0,,0.525482853,0.404878364,
131090,0,1,1,1,0,45900,130320,15592.5,112500,907,2,3,3,0,,0.061394397,,
133367,0,1,0,1,0,45900,143910,15628.5,135000,4361,2,2,2,0,,0.530131658,0.676992503,
129999,0,0,0,1,0,46044,1024740,52452,900000,2417,2,3,3,0,,0.479272368,,
124805,0,0,0,0,1,46120.5,135000,6750,135000,1000,3,2,2,1,0.260945094,0.46713861,,
121105,0,1,1,1,0,46350,286704,12757.5,247500,4319,1,2,2,0,,0.477788115,0.497468889,
116353,0,0,0,0,0,46800,265851,11839.5,229500,4884,1,3,3,0,,0.283426531,0.529889834,
134644,0,0,0,1,0,46800,135000,6750,135000,2024,1,2,2,0,,0.655382347,,
101360,1,1,0,1,0,46948.5,269550,11871,225000,4531,1,3,3,0,,0.021414241,,0.9806
127427,0,0,0,1,0,46980,135000,6750,135000,1369,1,2,2,0,0.260280799,0.686278853,,
102880,0,0,1,1,0,47250,387000,18747,387000,3481,1,2,2,0,,0.504752473,,0.998
103815,0,0,0,1,0,47250,587619,17311.5,490500,1618,2,2,2,0,,0.528235662,0.53527625,0.9593
105877,0,1,0,1,0,47250,73944,2785.5,58500,2893,1,2,2,0,,0.070922515,0.72094415,0.9767
113511,0,0,0,1,0,47250,248760,25488,225000,994,2,2,2,0,,0.549522137,,0.9836
115007,0,0,0,1,0,47250,675000,21906,675000,2499,2,2,2,0,,0.614940316,0.656158373,
120197,0,0,0,0,0,47250,113746.5,8046,103500,4250,2,2,2,0,,0.654888286,,0.9846
123693,0,0,0,0,0,47250,531706.5,16249.5,459000,3624,2,2,2,0,,0.740926304,,
129316,0,1,0,1,0,47250,109453.5,11623.5,99000,4191,2,3,3,0,,0.545122812,,
132262,0,0,0,1,0,47250,675000,29862,675000,4725,2,2,2,0,,0.641867385,,
134515,0,1,0,1,0,47250,312768,15174,270000,4832,2,3,3,0,,0.260392606,,0.9757
104759,0,0,0,1,0,47700,314100,13963.5,225000,3974,2,2,2,0,,0.561406117,0.367291018,
105048,0,0,0,1,0,47700,148365,10323,135000,4324,1,2,2,0,,0.44698712,0.547810466,
114661,0,0,0,1,0,47700,106974,6102,94500,4347,1,3,3,0,,0.594052537,0.703203305,
128069,0,1,1,1,0,48150,593010,17469,495000,4568,2,3,3,0,,0.045814278,,
102527,0,0,0,1,0,48181.5,180000,16654.5,180000,234,1,1,1,0,,0.67671509,0.8564128,
100919,0,0,0,0,0,48600,229500,16101,229500,6037,2,2,2,0,0.926498978,0.326506581,0.803885061,
126276,0,0,0,1,0,49050,125361,7798.5,103500,5175,2,2,2,0,0.855557845,0.630240461,0.531686143,
100213,0,0,0,0,2,49500,278460,19930.5,225000,5042,4,2,2,0,0.549717141,0.495366089,0.581483706,0.9772
100560,0,0,0,0,0,49500,225000,11488.5,225000,4279,2,3,3,0,,0.574460729,0.252598698,0.9618
100794,0,0,0,1,0,49500,431280,18400.5,360000,4795,1,2,2,0,,0.191542793,0.771361592,
100857,0,0,0,1,0,49500,153504,15084,144000,4708,1,2,2,0,,0.354224732,,0.9801
101250,0,0,0,1,0,49500,148365,11781,135000,4186,2,2,2,0,0.597525198,0.223927435,0.704706423,
102269,0,0,0,0,0,49500,225000,15034.5,225000,3973,2,3,3,0,,0.083315958,0.401407414,
102300,0,0,0,0,2,49500,59256,4810.5,45000,3560,4,3,3,0,,0.419045205,0.58499004,
102337,1,0,0,1,0,49500,130824,5062.5,103500,4017,1,2,2,0,,0.131835647,0.360612566,
102831,0,0,0,1,0,49500,292500,12042,292500,3708,2,2,2,0,0.797544824,,0.466864006,
103118,0,0,0,1,0,49500,450000,22018.5,450000,539,2,2,2,0,,0.661833026,0.225086862,0.9593
103639,0,0,0,1,1,49500,225000,11250,225000,4753,3,3,3,0,,0.532037673,0.726711209,0.9846
104317,0,0,0,1,1,49500,135000,5220,135000,4655,3,2,2,0,0.368396576,0.697590909,0.410102573,
104713,0,0,0,1,0,49500,71955,7245,67500,2287,1,2,2,0,,0.313870361,0.67224289,0.9772
105277,0,0,0,1,0,49500,225000,12694.5,225000,4124,1,2,2,0,,0.582995997,0.863363382,
105722,0,0,0,1,0,49500,254700,14350.5,225000,4392,2,3,3,0,,0.606899456,0.621226338,
105862,0,1,1,1,0,49500,298512,17266.5,270000,4791,2,2,2,0,,0.560431298,0.863363382,
106017,0,0,1,0,0,49500,314100,13437,225000,4671,2,3,3,0,,0.266879015,0.53348163,
106393,0,0,0,1,1,49500,269550,12001.5,225000,2787,3,2,2,0,0.473035348,0.78768259,0.673830078,
106683,0,0,0,1,0,49500,152820,8901,135000,4671,2,2,2,0,,0.690514545,0.729566691,0.9786
107046,0,0,0,0,0,49500,450000,24412.5,450000,1633,2,2,2,0,,0.526649589,0.294083101,0.9896
107733,0,0,0,1,0,49500,247275,17208,225000,4425,2,2,2,0,,0.568484417,,0.9806
108051,1,1,0,1,0,49500,225000,22050,225000,4004,1,2,2,0,,0.23155729,0.656158373,
108424,0,0,1,1,0,49500,135000,6750,135000,3272,2,3,3,0,0.748463767,0.331871376,0.773895694,
108433,0,0,0,1,0,49500,254700,25321.5,225000,4590,2,2,2,0,,0.616425325,0.646329898,
108442,0,0,0,1,2,49500,95940,10309.5,90000,4354,4,2,2,0,,0.484267886,,0.9747
108637,0,0,0,1,0,49500,157500,8923.5,157500,4084,1,2,2,0,,0.162144568,0.822498762,0.0005
109220,0,0,0,1,1,49500,225000,10944,225000,3725,3,2,2,0,,0.205518678,0.344155007,
109376,0,0,0,1,0,49500,101880,10206,90000,5083,1,2,2,0,,0.640090995,0.340906426,
109892,0,0,0,1,0,49500,134775,6066,112500,384,2,3,3,0,,0.111089028,0.531686143,0.9806
109998,0,0,0,1,0,49500,536917.5,19413,463500,2952,2,2,2,0,,0.635564907,0.321735282,
110142,0,0,0,1,0,49500,113760,6660,90000,4543,2,2,2,0,,0.287897669,0.481249341,
110207,0,1,1,1,0,49500,225000,13045.5,225000,4774,2,2,2,0,,0.560447459,0.802745476,
110591,0,0,0,0,0,49500,117162,11412,103500,4109,1,2,2,0,,0.662600986,0.802745476,0.9826
110763,0,0,0,0,0,49500,90000,9220.5,90000,2483,1,1,1,0,,0.720745801,0.404878364,0.9796
110866,0,0,0,1,0,49500,107820,5976,90000,4064,1,2,2,0,,0.254245486,,
111458,0,0,0,1,0,49500,168147,12087,153000,740,2,2,2,0,,0.426098998,0.438281374,
113770,0,0,0,0,1,49500,652500,21046.5,652500,4059,3,2,2,0,,0.015747914,0.42765737,
113926,0,0,0,0,0,49500,142200,10435.5,112500,3158,1,2,2,0,,0.533175395,0.432961667,0.9886
114160,0,0,1,1,0,49500,180000,17532,180000,4418,2,2,2,0,,0.500258828,0.669056695,
114865,0,0,0,0,0,49500,110331,11043,103500,3107,1,2,2,0,,0.357342234,0.740799088,
115053,0,0,1,0,0,49500,158301,14778,148500,5029,2,3,3,0,,0.604747993,0.771361592,0.9821
115132,0,0,0,0,0,49500,66222,6678,58500,4254,2,2,2,0,,0.289222,0.710674386,0.9772
115554,0,1,0,1,0,49500,443088,19647,382500,4028,2,3,3,0,,0.023484001,0.558506628,
115746,0,0,0,1,0,49500,219042,21469.5,193500,984,2,2,2,0,,0.720274617,0.542445144,
115896,0,0,0,1,0,49500,135000,9526.5,135000,4962,2,2,2,0,,0.678057935,0.798137231,
115936,1,0,0,0,0,49500,202500,10125,202500,976,2,2,2,0,,0.719220405,,0.9916
117730,0,0,0,0,1,49500,675000,21775.5,675000,4255,3,2,2,0,,0.4938738,0.178760465,
119060,0,0,0,0,0,49500,454500,19386,454500,1957,2,2,2,0,0.395470643,0.712763986,0.636376171,0.9816
119261,0,0,0,1,0,49500,539100,29376,450000,3072,2,3,3,0,0.66355904,0.430237663,0.754406173,
119649,0,1,0,1,0,49500,172512,7726.5,144000,2499,1,2,2,0,0.233709962,0.608942637,0.712155155,
120967,1,1,0,1,0,49500,85320,5832,67500,4029,1,3,3,0,,0.103280285,,
121294,0,0,0,1,0,49500,188685,8311.5,157500,2372,1,2,2,0,,0.704274195,0.638043528,
121540,0,0,0,1,1,49500,135000,13482,135000,2700,3,3,3,0,,0.451174588,0.511891802,
122228,0,0,0,0,0,49500,170640,8298,135000,2000,1,2,2,0,,0.464548517,,
122229,0,0,1,1,0,49500,123637.5,8734.5,112500,4004,2,3,3,0,,0.608338416,0.72239289,
122940,1,0,0,0,0,49500,555273,16366.5,463500,4028,2,2,2,0,,0.739871318,0.581483706,
122952,1,0,0,0,0,49500,78192,8338.5,67500,2927,1,3,3,0,,0.432694454,0.610991328,
123115,0,0,0,0,0,49500,152820,8770.5,135000,4455,2,2,2,0,0.870570599,0.58751833,0.297086612,0.9727
123326,0,0,0,1,0,49500,619965,18256.5,517500,4353,2,2,2,0,,0.06152053,0.754406173,
123603,0,0,0,1,1,49500,143910,15246,135000,4949,3,2,2,1,0.712086578,0.263143591,0.852828467,
124232,0,0,1,0,0,49500,45000,4446,45000,4882,2,2,2,0,0.714968484,0.283204523,0.622922,0.9851
125058,0,0,1,0,0,49500,544491,17694,454500,4281,1,2,2,0,0.516767293,0.684553127,,0.9911
125066,0,1,0,0,2,49500,593010,19260,495000,421,4,2,2,0,,0.667865231,0.687932838,
126097,0,0,0,0,0,49500,1125000,31702.5,1125000,4150,2,3,2,0,,0.492797013,0.50107516,0.9782
126629,0,0,0,0,0,49500,127350,12402,112500,4651,1,2,2,0,0.896053213,0.540553508,0.479448981,0.9796
126914,0,0,0,1,0,49500,508495.5,21672,454500,4931,2,2,2,0,,0.572321088,,0.9891
127422,0,1,1,1,0,49500,270000,10309.5,270000,4323,2,2,2,0,,0.690598656,0.65452928,0.9826
127514,0,0,0,1,0,49500,119925,11812.5,112500,4556,2,3,3,0,,0.129296248,0.683268831,0.9747
127677,0,0,0,1,0,49500,135000,6750,135000,1233,1,3,3,0,,0.147654542,,
127886,1,1,0,1,0,49500,195543,10111.5,148500,5245,1,2,2,0,0.352282272,0.517150271,,
128292,0,0,0,1,1,49500,202500,10125,202500,3548,3,2,2,0,0.295351801,0.172916181,0.832785025,
128637,0,0,1,1,1,49500,135000,6750,135000,3388,3,2,2,0,0.780764204,0.494125241,0.504681319,0.9811
129198,0,1,0,1,0,49500,104256,10813.5,90000,1665,1,2,2,0,0.512410944,0.493463849,,
129603,1,1,1,1,0,49500,544491,16047,454500,4826,2,3,3,0,,0.575160859,0.643025564,
129610,0,0,1,0,2,49500,900297,29043,751500,1418,4,1,1,0,0.416664194,0.715113104,0.275000352,0.9886
129637,0,1,0,0,0,49500,247500,12037.5,247500,2813,2,2,2,0,,0.256340823,0.612704244,
130721,0,0,0,0,0,49500,595273.5,27751.5,418500,3030,2,3,3,0,0.545240911,0.562418135,0.629674251,0.9856
130805,0,0,0,1,0,49500,134775,6066,112500,3925,2,3,3,0,0.83832442,0.637649134,0.215182404,0.9836
131155,0,0,0,0,0,49500,390960,27801,337500,4239,1,3,3,0,,0.23926343,0.659405532,
131918,0,0,0,0,0,49500,170640,9657,135000,4554,1,2,2,0,,0.328741725,0.771361592,0.9851
132408,0,0,0,0,1,49500,170640,9657,135000,4706,3,2,2,0,,0.394555409,0.29859499,
132509,0,1,1,1,0,49500,215640,11137.5,180000,4476,2,2,2,0,,0.516931849,0.812822607,
132860,0,0,0,1,0,49500,148365,10548,135000,1838,2,2,2,0,,0.586808029,0.470456116,0.9782
133279,0,0,0,1,0,49500,76410,7956,67500,5003,1,2,2,0,,0.722375762,0.795803133,0.9846
133702,0,0,0,1,0,49500,284400,16011,225000,4099,2,2,2,0,,0.411600602,0.574446617,0.9801
134451,0,0,0,1,0,49500,86598,8694,76500,4866,1,2,2,0,0.861724091,0.492704096,0.808393591,0.9727
134489,0,0,0,0,0,49500,539590.5,16488,445500,4476,1,2,2,0,,0.372232889,0.773895694,
134516,0,1,1,1,2,49500,675000,15034.5,675000,4171,4,2,2,0,,0.33685506,,
104267,0,0,1,0,0,50274,445500,18144,445500,301,2,2,2,0,0.31763166,0.681437773,,
119314,0,0,0,0,0,50400,71955,7137,67500,2143,1,2,2,0,0.683383949,0.313390211,,
116164,0,0,0,0,2,50850,568800,15133.5,450000,328,4,3,3,0,,0.010434532,0.579727423,
132915,0,0,0,1,0,50850,157500,7875,157500,4400,2,3,3,0,,0.161598685,0.551381262,0.9737
127144,0,0,0,1,0,51300,247500,12375,247500,4426,2,3,3,0,,0.215752065,0.538862707,0.9906
132517,0,0,0,0,0,51300,348264,18549,315000,4710,2,2,2,0,0.814036869,0.715843161,0.725276435,0.9841
117151,0,0,0,0,0,51691.5,314100,13437,225000,4094,2,3,3,0,,0.28854816,0.260855914,
101611,0,0,0,0,0,51750,229230,12798,202500,4981,1,3,3,0,,0.126522858,0.470456116,0.9796
102846,0,1,0,1,0,51750,203760,11695.5,180000,4000,2,2,2,0,0.680842397,0.127290935,0.72239289,
105080,0,1,0,1,0,51750,95940,11515.5,90000,4725,2,2,2,0,,0.540379713,,
105779,0,0,0,1,0,51750,152820,15016.5,135000,4602,1,2,2,0,0.81366324,0.666656306,,0.9886
106836,0,0,0,1,0,51750,135000,6750,135000,3946,2,2,2,0,,0.59182522,,
109123,0,0,0,1,0,51750,203760,11506.5,180000,4248,1,2,2,0,,0.696630515,0.715103102,0.9786
114212,0,0,0,1,0,51750,518562,20565,463500,4676,1,2,2,0,0.519437734,0.355125644,,
117002,0,0,0,1,0,51750,168102,16753.5,148500,4076,2,2,2,0,,0.575155516,0.88026848,0.9831
106108,0,0,0,1,0,52200,296280,14382,225000,4609,1,3,3,0,,0.618166276,0.656158373,0.9786
122548,0,0,0,0,0,52200,339241.5,12181.5,238500,4079,1,2,2,0,,0.282122633,0.411848556,
112395,0,0,0,1,0,52650,679671,28926,607500,1336,2,2,2,0,,0.555820306,0.420610964,0.9811
129440,0,0,0,0,0,52650,225000,12694.5,225000,6028,2,2,2,0,,0.367655812,0.719490785,0.9821
112101,0,0,0,1,0,53100,675000,21906,675000,370,2,2,2,0,,0.539271542,0.6075573,
117382,0,0,0,0,3,53100,254700,16582.5,225000,878,5,2,2,0,,0.516205551,0.075965681,
120129,0,0,0,0,0,53613,183384,10656,162000,5432,1,2,2,0,,0.292202473,0.827702668,
100058,0,0,0,1,0,54000,135000,6750,135000,2576,2,2,2,0,0.656224804,0.450849723,0.479448981,0.998
100119,0,0,0,1,0,54000,180000,9000,180000,467,2,2,2,0,,0.500264294,0.077498546,
100203,0,0,0,0,0,54000,119925,11097,112500,4210,1,2,2,0,,0.640514056,0.544234741,
100420,0,0,0,1,3,54000,91692,9198,81000,3851,5,2,2,0,,0.610425723,0.355638717,0.9856
100656,0,0,0,1,0,54000,312768,13378.5,270000,2382,2,3,3,0,0.705845426,0.458793162,0.665854922,
100784,1,0,0,1,0,54000,1885500,74191.5,1885500,4714,2,2,2,0,,0.623843014,,
100940,0,0,1,0,0,54000,101880,10566,90000,2713,2,2,2,0,,0.606074866,0.835776516,
101123,0,0,1,1,0,54000,188685,8122.5,157500,3536,2,2,2,0,,0.567652753,0.859924176,
101221,0,0,0,0,1,54000,326439,12433.5,229500,133,3,2,2,0,0.260091931,0.293987585,0.586740009,
101350,0,0,0,1,0,54000,81504,7866,72000,2346,1,2,2,0,,0.129915424,0.000527265,
101825,0,0,0,1,0,54000,67500,7632,67500,1941,1,2,2,0,,0.536950744,0.81391747,
101916,0,0,0,1,1,54000,922500,26973,922500,4446,3,2,2,0,,0.291384545,,0.9856
101941,0,0,0,0,1,54000,315000,19165.5,315000,3572,3,3,3,0,0.410860086,0.449777967,0.670651753,
102047,0,0,1,0,0,54000,157500,7875,157500,777,1,2,2,0,0.35716042,0.650053777,0.542445144,
102331,0,0,0,0,1,54000,180000,9000,180000,3607,3,2,2,0,0.201916983,0.125554533,0.384206813,0.9762
102348,0,0,1,1,0,54000,119925,11988,112500,2346,1,3,3,0,,0.604486615,0.718032811,
